,pin10,est_year_construction,pct_minority,pct_single_partent_families,pct_non_english_speakers,median_hh_income,pct_hh_below_poverty,pct_hh_with_children,resident_type,hyd_year_stamped,g_label,prob_g_lsl,unnamed:_0,property_class,neighborhood_code,town_code,type_of_residence,building_square_feet,prior_tax_year_market_value_estimate_(land),prior_tax_year_market_value_estimate_(building),longitude,latitude,census_tract,property_address,age,neighborhood_code.1
27,2930117030,1955,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,1928,0.794666082,Assumed Lead,6007,203,130,37,1.0,1034.0,8520.0,37890.0,-87.6730623280416,41.5815849892517,827700.0,16960  ANTHONY AVE,67,130
28,2930225016,1930,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2006,0.817198236,Assumed Lead,6788,202,130,37,1.0,960.0,17050.0,62450.0,-87.6627670719649,41.5799706028994,827700.0,17047  LINCOLN AVE,92,130
29,2930224020,1918,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2000,0.897715719,Assumed Lead,6760,203,130,37,1.0,1075.0,17050.0,49350.0,-87.6639783157367,41.5794823797426,827700.0,17077  WINCHESTER AVE,104,130
30,2825304016,2010,93.28063241,100.0,0,38269,1.976284585,22.64150943,one-story,1928,0.19880711,Assumed Non-Lead,368,204,260,13,1.0,1912.0,16500.0,113980.0,-87.6863175086876,41.5784515631077,825503.0,17106  WHITTIER AVE,12,260
31,2825308002,2003,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1973,0.160446191,Assumed Non-Lead,400,203,260,13,1.0,1415.0,15250.0,76410.0,-87.6940092565482,41.5768486671785,825503.0,17203  KEDZIE AVE,19,260
32,2930125048,2001,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,split-level,1928,0.245337622,Assumed Non-Lead,6263,234,130,37,4.0,1249.0,17730.0,64700.0,-87.673054431261,41.5792325129003,827700.0,17080  ANTHONY AVE,21,130
33,2825316002,2006,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,split-level,1928,0.165152439,Assumed Non-Lead,566,234,260,13,4.0,1093.0,15250.0,87440.0,-87.6940029874578,41.5750264541962,825503.0,17303  KEDZIE AVE,16,260
34,2825305007,2003,93.28063241,100.0,0,38269,1.976284585,22.64150943,two-story,2000,0.095926344,Assumed Non-Lead,384,207,260,13,2.0,1627.0,16120.0,104450.0,-87.6855869170366,41.5780396515802,825503.0,17113  WHITTIER AVE,19,260
35,2826123003,2012,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,split-level,1966,0.065069859,Assumed Non-Lead,1437,234,260,13,4.0,1404.0,18000.0,117790.0,-87.7041023190012,41.5802266043997,825501.0,17002  LOCUST DR,10,260
36,2930125047,2001,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,split-level,1928,0.256032018,Assumed Non-Lead,6262,234,130,37,4.0,1249.0,16700.0,62530.0,-87.6730539201346,41.5793702858817,827700.0,17076  ANTHONY AVE,21,130
37,2930125046,2001,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,split-level,1928,0.262045724,Assumed Non-Lead,6261,234,130,37,4.0,1249.0,16700.0,61240.0,-87.6730545412692,41.5795021353839,827700.0,17072  ANTHONY AVE,21,130
38,2825406030,2006,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,two-story,1955,0.049386868,Assumed Non-Lead,974,278,260,13,2.0,2641.0,20710.0,148200.0,-87.6801486125228,41.5771682780213,825503.0,2600  WOODWORTH PL,16,260
39,2825403042,1995,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,split-level,1955,0.164457415,Assumed Non-Lead,926,234,260,13,4.0,1315.0,19500.0,81660.0,-87.6825324375414,41.5783644693036,825503.0,2661  171ST ST,27,260
40,2930124043,2012,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,two-story,2004,0.09119833,Assumed Non-Lead,6220,278,130,37,2.0,2420.0,9000.0,77770.0,-87.674278555763,41.5794039361116,827700.0,17070  ORCHARD RIDGE AVE,10,130
41,2825316001,2006,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.161158398,Assumed Non-Lead,565,203,260,13,1.0,1420.0,18300.0,98430.0,-87.6940031832742,41.5751756366183,825503.0,17301  KEDZIE AVE,16,260
42,2930100022,2006,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.168495161,Assumed Non-Lead,5514,203,130,37,1.0,1282.0,12270.0,34500.0,-87.6747447200138,41.5846142303252,827700.0,16785  WESTERN AVE,16,130
43,2930224048,2010,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,2007,0.11383368,Assumed Non-Lead,6775,234,130,37,4.0,1125.0,25610.0,60930.0,-87.6639866070782,41.5800661426188,827700.0,17041  WINCHESTER AVE,12,130
44,2930122042,2009,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,2011,0.136416767,Assumed Non-Lead,6176,234,130,37,4.0,1056.0,17050.0,63620.0,-87.6675676102925,41.5814623577335,827700.0,16963  BULGER AVE,13,130
45,2930224046,2001,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,1927,0.325791447,Assumed Non-Lead,6773,234,130,37,4.0,1048.0,13750.0,74590.0,-87.6635481313382,41.5806274272545,827700.0,1909 W 170TH ST,21,130
46,2930206007,2006,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,2007,0.096712826,Assumed Non-Lead,6544,234,130,37,4.0,1515.0,26590.0,101540.0,-87.6603512418823,41.5848407855538,827700.0,16751  WOOD BLVD,16,130
47,2930131048,2001,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,1966,0.229014019,Assumed Non-Lead,6452,234,130,37,4.0,1249.0,17730.0,67120.0,-87.6663629003278,41.5791908876775,827700.0,17081  SHEA AVE,21,130
48,2930201020,2009,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,2007,0.134139907,Assumed Non-Lead,6507,234,130,37,4.0,1004.0,20620.0,55040.0,-87.6619963927363,41.5829264185735,827700.0,1822 W 169TH ST,13,130
49,2930224047,2001,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,1966,0.251080755,Assumed Non-Lead,6774,234,130,37,4.0,1048.0,13750.0,74590.0,-87.6637307805371,41.5806252145714,827700.0,1911 W 170TH ST,21,130
50,2930113001,2002,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,2011,0.134056258,Assumed Non-Lead,5878,234,130,37,4.0,1099.0,19110.0,92350.0,-87.6687873147069,41.5842837802176,827700.0,16801  TRAPET AVE,20,130
51,2930207012,2012,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2007,0.085718616,Assumed Non-Lead,6552,278,130,37,2.0,2410.0,10020.0,126530.0,-87.6591462991379,41.584770254783,827700.0,1716 W 168TH ST,10,130
52,2930128033,2006,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,split-level,2011,0.163501236,Assumed Non-Lead,6344,234,130,37,4.0,1046.0,8520.0,37860.0,-87.6694467878988,41.5800318222481,827700.0,17042  TRAPET AVE,16,130
53,2930128026,2006,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.168337865,Assumed Non-Lead,6341,203,130,37,1.0,1154.0,8520.0,64180.0,-87.6699547891738,41.5792083485515,827700.0,17087  HEAD AVE,16,130
54,2930131049,2001,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,1966,0.239208165,Assumed Non-Lead,6453,234,130,37,4.0,1249.0,16360.0,67120.0,-87.6663643483202,41.5793262885698,827700.0,17077  SHEA AVE,21,130
55,2930224045,2001,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,split-level,1927,0.312204811,Assumed Non-Lead,6772,234,130,37,4.0,1094.0,15670.0,71210.0,-87.6633538110832,41.5806297752147,827700.0,1907 W 170TH ST,21,130
56,3102103016,1999,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1994,0.002879015,Assumed Non-Lead,7013,278,250,32,2.0,2898.0,92200.0,144400.0,-87.7095871994521,41.5524129672943,829902.0,3800  STREAMWOOD DR,23,250
57,2836116006,1998,100.0,50.71428571,0,83795,19.1137213,38.80952381,two-story,1992,0.01878985,Assumed Non-Lead,4458,278,270,13,2.0,2439.0,28180.0,107070.0,-87.6931501379625,41.5690749776041,825503.0,17605 S ARLINGTON LN,24,270
58,3102104016,1998,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1993,0.004659749,Assumed Non-Lead,7041,278,250,32,2.0,2963.0,61940.0,137350.0,-87.7103018620297,41.5534697153271,829902.0,3810  EDGEWATER DR,24,250
59,3102105027,2001,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1994,0.003422843,Assumed Non-Lead,7109,278,250,32,2.0,3194.0,69640.0,145780.0,-87.7098207721241,41.5505556806285,829902.0,3804  RIVER RD,21,250
60,3102108033,2003,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1997,0.002442412,Assumed Non-Lead,7185,278,250,32,2.0,3124.0,65970.0,167800.0,-87.7070984413779,41.5523230019039,829902.0,18506  INDIE CT,19,250
61,3102105007,2001,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1994,0.002671161,Assumed Non-Lead,7091,278,250,32,2.0,3568.0,79560.0,156290.0,-87.7087799391644,41.5512924938313,829902.0,3710  RIVER RD,21,250
62,3102206017,2003,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1996,0.004849588,Assumed Non-Lead,7855,278,250,32,2.0,2597.0,46010.0,130630.0,-87.7020458680343,41.5520376918194,829902.0,18608  AUGUSTA LN,19,250
63,2836116009,2000,100.0,50.71428571,0,83795,19.1137213,38.80952381,two-story,1993,0.016260018,Assumed Non-Lead,4461,278,270,13,2.0,2245.0,28140.0,120780.0,-87.6926662043598,41.568417010494,825503.0,17612  BALMORAL LN,22,270
64,3102206013,2006,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1996,0.004864051,Assumed Non-Lead,7851,278,250,32,2.0,2445.0,35650.0,136920.0,-87.7020077140888,41.5526936964314,829902.0,18600  AUGUSTA LN,16,250
65,3102105019,2000,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1994,0.005844144,Assumed Non-Lead,7102,278,250,32,2.0,2393.0,55210.0,117260.0,-87.7118438263195,41.5505562823861,829902.0,3905  STREAMWOOD DR,22,250
66,2836100019,1997,100.0,50.71428571,0,83795,19.1137213,38.80952381,two-story,1990,0.020528665,Assumed Non-Lead,3846,278,270,13,2.0,2510.0,25200.0,113200.0,-87.69211469905,41.5698802610246,825503.0,3014  HAWTHORNE LN,25,270
67,3102105024,2001,91.78789301,18.27160494,0,100943,1.783200375,52.34567901,two-story,1981,0.003809256,Assumed Non-Lead,7106,278,250,32,2.0,3568.0,56620.0,162700.0,-87.7092396535208,41.5515440981267,829902.0,3805  STREAMWOOD DR,21,250
